source_table,source_path,row_order,project_id,activity_id,activity_name,period,BAC,AC,EV,PV,CPI,SPI,CV,SV,update_date,planned_progress,actual_progress,planned_value,earned_value,actual_cost,notes
evm,01-data/import_templates/activity_master.csv,245,The Big -P.01-UP-20-April-26,E-SUB-B04-6TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B04) (6th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,381,The Big -P.01-UP-20-April-26,E-SUB-B01-RF-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,571,The Big -P.01-UP-20-April-26,E-APP-B02-RF-1020,Approval for Slabs Conc. Dim.  & RFT DWGs (B02) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,460,The Big -P.01-UP-20-April-26,E-SUB-B02-SOG-1010,Submittal for S.O.G RFT DWGs (B02) (Sog),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,777,The Big -P.01-UP-20-April-26,AB-SUB-B01-BAS1-1040,Submittal for Ramps Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,778,The Big -P.01-UP-20-April-26,CON-B01-BAS01-1150,Curing for  Ramps & Stairs (B01) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,661,The Big -P.01-UP-20-April-26,CON-B02-BAS01-1090,Pouring for Slabs & Beams (B02) (Bas 01),17-May-26,1513648.54,0.0,0.0,1513648.54,0,0.0,0,-1513648.54,,,,,,,
evm,01-data/import_templates/activity_master.csv,662,The Big -P.01-UP-20-April-26,CON-B02-BAS01-1100,"Curing for Slabs, Beams Stairs (B02) (Bas 01)",17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,696,The Big -P.01-UP-20-April-26,CON-B03-SOG-1010,Soil Compaction Test (B03) (sog),17-May-26,25414.42,0.0,0.0,25414.42,0,0.0,0,-25414.42,,,,,,,
evm,01-data/import_templates/activity_master.csv,783,The Big -P.01-UP-20-April-26,CON-B01-GR-1020,"Shuttering for Walls, Col. & Cores (B01) (GR)",17-May-26,467957.0,0.0,0.0,467957.0,0,0.0,0,-467957.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,663,The Big -P.01-UP-20-April-26,AB-SUB-B02-BAS1-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,664,The Big -P.01-UP-20-April-26,AB-APP-B02-BAS1-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,682,The Big -P.01-UP-20-April-26,AB-APP-B04-BAS2-1010,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,670,The Big -P.01-UP-20-April-26,CON-B03-BAS01-1040,Shuttering for Slabs & Beams (B03) (Bas 01),17-May-26,1268962.7,0.0,0.0,1268962.7,0,0.0,0,-1268962.7,,,,,,,
evm,01-data/import_templates/activity_master.csv,264,The Big -P.01-UP-20-April-26,E-APP-B01-8TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs (B01) (8th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,277,The Big -P.01-UP-20-April-26,E-APP-B04-5TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (5th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,383,The Big -P.01-UP-20-April-26,E-SUB-B04-SOG-1000,Submittal for S.O.G Conc. Dim. DWGs (B04) (Sog),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,671,The Big -P.01-UP-20-April-26,AB-SUB-B03-BAS1-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,684,The Big -P.01-UP-20-April-26,AB-APP-B04-BAS2-1020,Approval for Ramps Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,686,The Big -P.01-UP-20-April-26,CON-B04-BAS01-1030,"Pouring for Walls, Col. & Cores (B04) (Bas 01)",17-May-26,2298417.67,0.0,0.0,2298417.67,0,0.0,0,-2298417.67,,,,,,,
evm,01-data/import_templates/activity_master.csv,705,The Big -P.01-UP-20-April-26,CON-B03-SOG-1020,DPM Layer works (B03) (sog),17-May-26,115955.2,0.0,0.0,115955.2,0,0.0,0,-115955.2,,,,,,,
evm,01-data/import_templates/activity_master.csv,359,The Big -P.01-UP-20-April-26,E-SUB-B04-6TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B04) (6th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,97,The Big -P.01-UP-20-April-26,E-SUB-B01-RF-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B01) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,687,The Big -P.01-UP-20-April-26,CON-B04-BAS02-1140,Dismantling Formwork (B04) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,672,The Big -P.01-UP-20-April-26,AB-SUB-B02-BAS1-1020,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,673,The Big -P.01-UP-20-April-26,AB-SUB-B02-BAS1-1030,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,675,The Big -P.01-UP-20-April-26,CON-B03-BAS01-1050,RFT for Slabs & Beams (B03) (Bas 01),17-May-26,1863491.47,0.0,0.0,1863491.47,0,0.0,0,-1863491.47,,,,,,,
evm,01-data/import_templates/activity_master.csv,708,The Big -P.01-UP-20-April-26,CON-B04-SOG-1000,Soil Backfilling & Compaction (B04) (Sog),17-May-26,344448.0,0.0,0.0,344448.0,0,0.0,0,-344448.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,689,The Big -P.01-UP-20-April-26,CON-B04-BAS01-1040,Shuttering for Slabs & Beams (B04) (Bas 01),17-May-26,2326995.01,0.0,0.0,2326995.01,0,0.0,0,-2326995.01,,,,,,,
evm,01-data/import_templates/activity_master.csv,677,The Big -P.01-UP-20-April-26,CON-B03-BAS01-1060,Shuttering for Stairs (B03) (Bas 01),17-May-26,17372.16,0.0,0.0,17372.16,0,0.0,0,-17372.16,,,,,,,
evm,01-data/import_templates/activity_master.csv,232,The Big -P.01-UP-20-April-26,E-APP-B01-8TH-1010,Approval for Stairs Conc. Dim.  & RFT DWGs (B01) (8th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,296,The Big -P.01-UP-20-April-26,E-APP-B04-5TH-1010,Approval for Stairs Conc. Dim.  & RFT DWGs (B04) (5th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,458,The Big -P.01-UP-20-April-26,E-SUB-B04-SOG-1010,Submittal for S.O.G RFT DWGs (B04) (Sog),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,690,The Big -P.01-UP-20-April-26,CON-B04-BAS01-1050,Shuttering for Ramps (B04) (Bas 01),17-May-26,527474.8,0.0,0.0,527474.8,0,0.0,0,-527474.8,,,,,,,
evm,01-data/import_templates/activity_master.csv,691,The Big -P.01-UP-20-April-26,AB-SUB-B04-BAS1-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,692,The Big -P.01-UP-20-April-26,AB-APP-B04-BAS2-1030,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,693,The Big -P.01-UP-20-April-26,AB-APP-B04-BAS2-1040,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,437,The Big -P.01-UP-20-April-26,E-SUB-B04-6TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (6th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,679,The Big -P.01-UP-20-April-26,CON-B02-GR-1000,"Scaffolding works for Walls, Col. & Cores (B02) (GR)",17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,680,The Big -P.01-UP-20-April-26,CON-B02-GR-1010,"RFT for Walls, Col. & Cores (B02) (GR)",17-May-26,491156.73,0.0,0.0,491156.73,0,0.0,0,-491156.73,,,,,,,
evm,01-data/import_templates/activity_master.csv,702,The Big -P.01-UP-20-April-26,CON-B04-BAS01-1060,Shuttering for Stairs  (B04) (Bas 01),17-May-26,17372.16,0.0,0.0,17372.16,0,0.0,0,-17372.16,,,,,,,
evm,01-data/import_templates/activity_master.csv,681,The Big -P.01-UP-20-April-26,CON-B03-BAS01-1070,RFT for Stairs (B03) (Bas 01),17-May-26,32613.8,0.0,0.0,32613.8,0,0.0,0,-32613.8,,,,,,,
evm,01-data/import_templates/activity_master.csv,723,The Big -P.01-UP-20-April-26,CON-B03-SOG-1030,Blinding Concrete works (B03) (sog),17-May-26,231910.41,0.0,0.0,231910.41,0,0.0,0,-231910.41,,,,,,,
evm,01-data/import_templates/activity_master.csv,683,The Big -P.01-UP-20-April-26,CON-B02-GR-1020,"Shuttering for Walls, Col. & Cores (B02) (GR)",17-May-26,71724.85,0.0,0.0,71724.85,0,0.0,0,-71724.85,,,,,,,
evm,01-data/import_templates/activity_master.csv,532,The Big -P.01-UP-20-April-26,E-APP-B01-8TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs (B01) (8th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,541,The Big -P.01-UP-20-April-26,E-APP-B04-5TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs (B04) (5th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,712,The Big -P.01-UP-20-April-26,CON-B04-BAS01-1070,RFT for Slabs & Beams (B04) (Bas 01),17-May-26,3546754.6,0.0,0.0,3546754.6,0,0.0,0,-3546754.6,,,,,,,
evm,01-data/import_templates/activity_master.csv,166,The Big -P.01-UP-20-April-26,E-SUB-B04-7TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (7th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,472,The Big -P.01-UP-20-April-26,E-APP-B04-SOG-1000,Approval for S.O.G Conc. Dim. DWGs (B04) (Sog),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,715,The Big -P.01-UP-20-April-26,CON-B04-BAS01-1080,RFT for  Ramps (B04) (Bas 01),17-May-26,1075623.24,0.0,0.0,1075623.24,0,0.0,0,-1075623.24,,,,,,,
evm,01-data/import_templates/activity_master.csv,810,The Big -P.01-UP-20-April-26,AB-APP-B01-BAS1-1010,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,407,The Big -P.01-UP-20-April-26,P-MPOS-1110,P.O for Rebar Patch#6  (1st floor),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,729,The Big -P.01-UP-20-April-26,CON-B04-SOG-1010,Soil Compaction Test (B04) (Sog),17-May-26,38272.0,0.0,0.0,38272.0,0,0.0,0,-38272.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,811,The Big -P.01-UP-20-April-26,CON-B01-GR-1030,"Pouring for Walls, Col. & Cores (B01) (GR)",17-May-26,701935.51,0.0,0.0,701935.51,0,0.0,0,-701935.51,,,,,,,
evm,01-data/import_templates/activity_master.csv,570,The Big -P.01-UP-20-April-26,E-APP-B01-8TH-1030,Approval for Slabs Conc. Dim.  & RFT DWGs (B01) (8th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,578,The Big -P.01-UP-20-April-26,E-APP-B04-5TH-1030,Approval for Slabs Conc. Dim.  & RFT DWGs (B04) (5th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,386,The Big -P.01-UP-20-April-26,E-APP-B01-SOG-1000,Approval for S.O.G Conc. Dim.DWGs (B01) (Sog),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,812,The Big -P.01-UP-20-April-26,AB-APP-B01-BAS1-1020,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,813,The Big -P.01-UP-20-April-26,AB-APP-B01-BAS1-1030,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,720,The Big -P.01-UP-20-April-26,CON-B04-BAS01-1090,RFT for Stairs  (B04) (Bas 01),17-May-26,21800.21,0.0,0.0,21800.21,0,0.0,0,-21800.21,,,,,,,
evm,01-data/import_templates/activity_master.csv,814,The Big -P.01-UP-20-April-26,AB-APP-B01-BAS1-1040,Approval for Ramps Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,418,The Big -P.01-UP-20-April-26,P-MDEL-1120,Delivery for Rebar Patch#6  (1st floor),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,818,The Big -P.01-UP-20-April-26,CON-B01-BAS01-1140,Dismantling Formwork (B01) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,697,The Big -P.01-UP-20-April-26,CON-B03-BAS01-1080,Pouring for Stairs (B03) (Bas 01),17-May-26,26058.24,0.0,0.0,26058.24,0,0.0,0,-26058.24,,,,,,,
evm,01-data/import_templates/activity_master.csv,738,The Big -P.01-UP-20-April-26,CON-B04-SOG-1020,DPM Layer works (B04) (Sog),17-May-26,225054.09,0.0,0.0,225054.09,0,0.0,0,-225054.09,,,,,,,
evm,01-data/import_templates/activity_master.csv,739,The Big -P.01-UP-20-April-26,CON-B03-SOG-1040,Shuttering & RFT for S.O.G (B03) (sog),17-May-26,347865.61,0.0,0.0,347865.61,0,0.0,0,-347865.61,,,,,,,
evm,01-data/import_templates/activity_master.csv,246,The Big -P.01-UP-20-April-26,E-SUB-B04-7TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B04) (7th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,479,The Big -P.01-UP-20-April-26,E-APP-B04-SOG-1010,Approval for S.O.G RFT DWGs (B04) (Sog),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,819,The Big -P.01-UP-20-April-26,AB-SUB-B01-GR-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,698,The Big -P.01-UP-20-April-26,AB-APP-B02-BAS1-1010,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,704,The Big -P.01-UP-20-April-26,CON-B03-BAS01-1090,Pouring for Slabs & Beams (B03) (Bas 01),17-May-26,1903444.06,0.0,0.0,1903444.06,0,0.0,0,-1903444.06,,,,,,,
evm,01-data/import_templates/activity_master.csv,387,The Big -P.01-UP-20-April-26,E-APP-B01-SOG-1010,Approval for S.O.G RFT DWGs (B01) (Sog),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,706,The Big -P.01-UP-20-April-26,AB-APP-B03-BAS1-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,707,The Big -P.01-UP-20-April-26,CON-B03-BAS01-1100,"Curing for Slabs, Beams & Stairs (B03) (Bas 01)",17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,825,The Big -P.01-UP-20-April-26,CON-B01-GR-1050,Shuttering for Stairs  (B01) (GR),17-May-26,32198.4,0.0,0.0,32198.4,0,0.0,0,-32198.4,,,,,,,
evm,01-data/import_templates/activity_master.csv,265,The Big -P.01-UP-20-April-26,E-APP-B01-RF-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs (B01) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,278,The Big -P.01-UP-20-April-26,E-APP-B04-6TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (6th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,551,The Big -P.01-UP-20-April-26,E-APP-B02-SOG-1000,Approval for S.O.G Conc. Dim. DWGs (B02) (Sog),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,709,The Big -P.01-UP-20-April-26,AB-SUB-B03-BAS1-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,710,The Big -P.01-UP-20-April-26,AB-APP-B02-BAS1-1020,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,711,The Big -P.01-UP-20-April-26,AB-APP-B02-BAS1-1030,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,360,The Big -P.01-UP-20-April-26,E-SUB-B04-7TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B04) (7th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,713,The Big -P.01-UP-20-April-26,AB-SUB-B03-BAS1-1020,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,714,The Big -P.01-UP-20-April-26,AB-SUB-B03-BAS1-1030,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,717,The Big -P.01-UP-20-April-26,CON-B02-BAS01-1110,Dismantling Formwork (B02) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,732,The Big -P.01-UP-20-April-26,CON-B04-BAS01-1120,Pouring for Slabs & Beams (B04) (Bas 01),17-May-26,3490492.52,0.0,0.0,3490492.52,0,0.0,0,-3490492.52,,,,,,,
evm,01-data/import_templates/activity_master.csv,733,The Big -P.01-UP-20-April-26,CON-B04-BAS01-1100,Pouring for Stairs  (B04) (Bas 01),17-May-26,26058.24,0.0,0.0,26058.24,0,0.0,0,-26058.24,,,,,,,
evm,01-data/import_templates/activity_master.csv,831,The Big -P.01-UP-20-April-26,CON-B01-GR-1070,RFT for Stairs  (B01) (GR),17-May-26,65227.6,0.0,0.0,65227.6,0,0.0,0,-65227.6,,,,,,,
evm,01-data/import_templates/activity_master.csv,832,The Big -P.01-UP-20-April-26,CON-B01-GR-1040,Shuttering for Slabs & Beams (B01) (GR),17-May-26,1017207.72,0.0,0.0,1017207.72,0,0.0,0,-1017207.72,,,,,,,
evm,01-data/import_templates/activity_master.csv,734,The Big -P.01-UP-20-April-26,CON-B04-BAS01-1110,Pouring for  Ramps (B04) (Bas 01),17-May-26,791212.2,0.0,0.0,791212.2,0,0.0,0,-791212.2,,,,,,,
evm,01-data/import_templates/activity_master.csv,735,The Big -P.01-UP-20-April-26,AB-APP-B04-BAS1-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,758,The Big -P.01-UP-20-April-26,CON-B04-SOG-1030,Blinding Concrete works (B04) (Sog),17-May-26,450108.17,0.0,0.0,450108.17,0,0.0,0,-450108.17,,,,,,,
evm,01-data/import_templates/activity_master.csv,718,The Big -P.01-UP-20-April-26,CON-B03-GR-1000,"Scaffolding works for Walls, Col. & Cores (B03) (GR)",17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,719,The Big -P.01-UP-20-April-26,CON-B03-GR-1010,"RFT for Walls, Col. & Cores (B03) (GR)",17-May-26,656398.89,0.0,0.0,656398.89,0,0.0,0,-656398.89,,,,,,,
evm,01-data/import_templates/activity_master.csv,534,The Big -P.01-UP-20-April-26,E-APP-B01-RF-1010,Approval for Slabs Conc. Dim.  & RFT DWGs (B01) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,297,The Big -P.01-UP-20-April-26,E-APP-B04-6TH-1010,Approval for Stairs Conc. Dim.  & RFT DWGs (B04) (6th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,588,The Big -P.01-UP-20-April-26,E-APP-B02-SOG-1010,Approval for S.O.G RFT DWGs (B02) (Sog),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,842,The Big -P.01-UP-20-April-26,CON-B01-SOG-1000,Soil Backfilling & Compaction (B01) (Sog),17-May-26,372319.76,0.0,0.0,372319.76,0,0.0,0,-372319.76,,,,,,,
evm,01-data/import_templates/activity_master.csv,743,The Big -P.01-UP-20-April-26,CON-B04-BAS01-1130,"Curing for Slabs, Beams (B04) (Bas 01)",17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,438,The Big -P.01-UP-20-April-26,E-SUB-B04-7TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs  (B04) (7th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,838,The Big -P.01-UP-20-April-26,CON-B01-GR-1060,RFT for Slabs & Beams (B01) (GR),17-May-26,1485376.19,0.0,0.0,1485376.19,0,0.0,0,-1485376.19,,,,,,,
evm,01-data/import_templates/activity_master.csv,744,The Big -P.01-UP-20-April-26,CON-B04-GR-1000,"Scaffolding works for Walls, Col. & Cores (B04) (GR)",17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,745,The Big -P.01-UP-20-April-26,AB-SUB-B04-BAS1-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,746,The Big -P.01-UP-20-April-26,AB-SUB-B04-BAS1-1040,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,747,The Big -P.01-UP-20-April-26,AB-SUB-B04-BAS1-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,748,The Big -P.01-UP-20-April-26,AB-SUB-B04-BAS1-1020,Submittal for Ramps Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,749,The Big -P.01-UP-20-April-26,CON-B04-BAS01-1150,Curing for  Ramps & Stairs (B04) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,765,The Big -P.01-UP-20-April-26,CON-B03-SOG-1050,Pouring for S.O.G (B03) (sog),17-May-26,463820.82,0.0,0.0,463820.82,0,0.0,0,-463820.82,,,,,,,
evm,01-data/import_templates/activity_master.csv,724,The Big -P.01-UP-20-April-26,CON-B02-GR-1030,"Pouring for Walls, Col. & Cores (B02) (GR)",17-May-26,107587.28,0.0,0.0,107587.28,0,0.0,0,-107587.28,,,,,,,
