bundle_version,source_scope,source_file,row_kind,row_order,payload_json
2026-08-15.lossless-project-input-bundle.v1,data/progress_updates.csv,01-data/import_templates/progress_updates.csv,data,13,"[""Suez-Tunnel"",""CON-ST-SLAB-1050"",""31-May-26"",""0.05"",""0.04"",""7530120.48"",""6250000.00"",""6625000.00"",""Progress aligned with update narrative""]"
2026-08-15.lossless-project-input-bundle.v1,data/progress_updates.csv,01-data/import_templates/progress_updates.csv,data,14,"[""Suez-Tunnel"",""MEP-ST-DRN-1060"",""31-May-26"",""0.00"",""0.00"",""0.00"",""0.00"",""0.00"",""Progress aligned with update narrative""]"
2026-08-15.lossless-project-input-bundle.v1,data/progress_updates.csv,01-data/import_templates/progress_updates.csv,data,15,"[""Suez-Tunnel"",""FIN-ST-RD-1070"",""31-May-26"",""0.00"",""0.00"",""0.00"",""0.00"",""0.00"",""Progress aligned with update narrative""]"
2026-08-15.lossless-project-input-bundle.v1,data/progress_updates.csv,01-data/import_templates/progress_updates.csv,data,16,"[""Suez-Tunnel"",""TST-ST-1080"",""31-May-26"",""0.00"",""0.00"",""0.00"",""0.00"",""0.00"",""Progress aligned with update narrative""]"
2026-08-15.lossless-project-input-bundle.v1,data/progress_updates.csv,01-data/import_templates/progress_updates.csv,data,17,"[""Suez-Tunnel"",""KD-MS-9000"",""31-May-26"",""0.00"",""0.00"",""0.00"",""0.00"",""0.00"",""Progress aligned with update narrative""]"
2026-08-15.lossless-project-input-bundle.v1,data/projects.csv,01-data/import_templates/projects.csv,schema,0,"{""headers"":[""project_id"",""project_name"",""client_name"",""contractor"",""planned_start"",""planned_finish"",""forecast_finish"",""contract_value"",""currency"",""status"",""planned_progress_percent"",""actual_progress_percent"",""planned_value"",""earned_value""],""source_sha256"":""e914a7ae15cdb854da7a3e5b1c5c01543bd0e8bb476e744ef8039cfc7658a4dc""}"
2026-08-15.lossless-project-input-bundle.v1,data/projects.csv,01-data/import_templates/projects.csv,data,1,"[""Suez-Tunnel"",""Suez Tunnel Civil & MEP Works"",""Suez Urban Development Authority"",""Nile Infra JV"",""1-Sep-25"",""28-Feb-27"",""18-May-27"",""1250000000"",""EGP"",""Delayed"",""42.00"",""35.00"",""525000000"",""437500000""]"
2026-08-15.lossless-project-input-bundle.v1,data/rfi_ status.csv,01-data/import_templates/rfi_ status.csv,schema,0,"{""headers"":[""project_id"",""RFI"",""Activity ID"",""Activity Name"",""Submittion date"",""Reply"",""Delay beyond 10d"",""Note""],""source_sha256"":""ea619d8625995716947abe94a7e931be5fee72c9182a564d5f07f7ffd4d75a88""}"
2026-08-15.lossless-project-input-bundle.v1,data/rfi_ status.csv,01-data/import_templates/rfi_ status.csv,data,1,"[""Suez-Tunnel"",""RFI-001"",""CON-ST-EXC-1010"",""Open cut excavation and shoring"",""14-Oct-25"",""30-Oct-25"",""6"",""Response delayed beyond contractual review cycle""]"
2026-08-15.lossless-project-input-bundle.v1,data/rfi_ status.csv,01-data/import_templates/rfi_ status.csv,data,2,"[""Suez-Tunnel"",""RFI-002"",""CON-ST-RFT-1020"",""RFT for base slab reinforcement"",""13-Dec-25"",""1-Jan-26"",""9"",""Response delayed beyond contractual review cycle""]"
2026-08-15.lossless-project-input-bundle.v1,data/rfi_ status.csv,01-data/import_templates/rfi_ status.csv,data,3,"[""Suez-Tunnel"",""RFI-003"",""CON-ST-CON-1030"",""Concrete casting for base slab"",""13-Jan-26"",""4-Feb-26"",""12"",""Response delayed beyond contractual review cycle""]"
2026-08-15.lossless-project-input-bundle.v1,data/rfi_ status.csv,01-data/import_templates/rfi_ status.csv,data,4,"[""Suez-Tunnel"",""RFI-004"",""CON-ST-WALL-1040"",""Tunnel wall reinforcement and formwork"",""11-Feb-26"",""8-Mar-26"",""15"",""Response delayed beyond contractual review cycle""]"
2026-08-15.lossless-project-input-bundle.v1,data/rfi_ status.csv,01-data/import_templates/rfi_ status.csv,data,5,"[""Suez-Tunnel"",""RFI-005"",""CON-ST-SLAB-1050"",""Roof slab reinforcement and concrete"",""12-Apr-26"",""10-May-26"",""18"",""Response delayed beyond contractual review cycle""]"
2026-08-15.lossless-project-input-bundle.v1,data/risks.csv,01-data/import_templates/risks.csv,schema,0,"{""headers"":[""risk_id"",""project_id"",""risk_title"",""risk_category"",""probability"",""time_impact_days"",""cost_impact"",""response_strategy"",""owner"",""status"",""due_date""],""source_sha256"":""fd3cbaff8453949160b4c799030420ebedbcf1430bdaf71a48e6c20866483263""}"
2026-08-15.lossless-project-input-bundle.v1,data/risks.csv,01-data/import_templates/risks.csv,data,1,"[""R-001"",""Suez-Tunnel"",""Steel delivery delay"",""Schedule"",""high"",""yes"",""yes"",""Mitigate"",""Project manager"",""open"",""30-Jun-26""]"
2026-08-15.lossless-project-input-bundle.v1,data/risks.csv,01-data/import_templates/risks.csv,data,2,"[""R-002"",""Suez-Tunnel"",""Late design clarification and IFC revisions"",""Engineering"",""medium"",""yes"",""yes"",""Transfer"",""Technical office manager"",""open"",""15-Jul-26""]"
2026-08-15.lossless-project-input-bundle.v1,data/risks.csv,01-data/import_templates/risks.csv,data,3,"[""R-003"",""Suez-Tunnel"",""Cashflow pressure due to delayed certification"",""Commercial"",""medium"",""no"",""yes"",""Mitigate"",""Commercial manager"",""monitoring"",""31-Jul-26""]"
2026-08-15.lossless-project-input-bundle.v1,data/s_curve.csv,01-data/import_templates/s_curve.csv,schema,0,"{""headers"":[""project_id"",""months"",""monthly_planned"",""cumm_monthly_planned"",""monthly_actual"",""cumm_monthly_actual"",""monthly_invoiced"",""cumm_monthly_invoiced""],""source_sha256"":""042255b4a632751a2b0faba1247564cd62497debaee4f91b3ea0d05fa11049b3""}"
2026-08-15.lossless-project-input-bundle.v1,data/s_curve.csv,01-data/import_templates/s_curve.csv,data,1,"[""Suez-Tunnel"",""1-Sep-25"",""25000000.00"",""25000000.00"",""17637500.00"",""17637500.00"",""0.00"",""0.00""]"
2026-08-15.lossless-project-input-bundle.v1,data/s_curve.csv,01-data/import_templates/s_curve.csv,data,2,"[""Suez-Tunnel"",""1-Oct-25"",""50000000.00"",""75000000.00"",""36520000.00"",""54157500.00"",""0.00"",""0.00""]"
2026-08-15.lossless-project-input-bundle.v1,data/s_curve.csv,01-data/import_templates/s_curve.csv,data,3,"[""Suez-Tunnel"",""1-Nov-25"",""87500000.00"",""162500000.00"",""66088750.00"",""120246250.00"",""51549225.00"",""51549225.00""]"
2026-08-15.lossless-project-input-bundle.v1,data/s_curve.csv,01-data/import_templates/s_curve.csv,data,4,"[""Suez-Tunnel"",""1-Dec-25"",""125000000.00"",""287500000.00"",""97525000.00"",""217771250.00"",""76069500.00"",""127618725.00""]"
2026-08-15.lossless-project-input-bundle.v1,data/s_curve.csv,01-data/import_templates/s_curve.csv,data,5,"[""Suez-Tunnel"",""1-Jan-26"",""150000000.00"",""437500000.00"",""120765000.00"",""338536250.00"",""94196700.00"",""221815425.00""]"
2026-08-15.lossless-project-input-bundle.v1,data/s_curve.csv,01-data/import_templates/s_curve.csv,data,6,"[""Suez-Tunnel"",""1-Feb-26"",""175000000.00"",""612500000.00"",""145250000.00"",""483786250.00"",""113295000.00"",""335110425.00""]"
2026-08-15.lossless-project-input-bundle.v1,data/s_curve.csv,01-data/import_templates/s_curve.csv,data,7,"[""Suez-Tunnel"",""1-Mar-26"",""162500000.00"",""775000000.00"",""138921250.00"",""622707500.00"",""108358575.00"",""443469000.00""]"
2026-08-15.lossless-project-input-bundle.v1,data/s_curve.csv,01-data/import_templates/s_curve.csv,data,8,"[""Suez-Tunnel"",""1-Apr-26"",""150000000.00"",""925000000.00"",""131970000.00"",""754677500.00"",""102936600.00"",""546405600.00""]"
2026-08-15.lossless-project-input-bundle.v1,data/s_curve.csv,01-data/import_templates/s_curve.csv,data,9,"[""Suez-Tunnel"",""1-May-26"",""125000000.00"",""1050000000.00"",""88562500.00"",""843240000.00"",""69078750.00"",""615484350.00""]"
2026-08-15.lossless-project-input-bundle.v1,data/s_curve.csv,01-data/import_templates/s_curve.csv,data,10,"[""Suez-Tunnel"",""1-Jun-26"",""100000000.00"",""1150000000.00"",""72800000.00"",""916040000.00"",""56784000.00"",""672268350.00""]"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,schema,0,"{""headers"":[""project_id"",""wbs_code"",""wbs_name"",""total_activities"",""bl_project_duration"",""remaining_duration"",""total_float"",""bl_project_start"",""bl_project_finish"",""actual_start"",""actual_finish"",""schedule_%_complete"",""performance_%_complete"",""budget_at_completion"",""earned_value_cost"",""planned_value_cost""],""source_sha256"":""91161dc476db640aaac4cd5004de1b8fffc70379c81ac6836c30d21ae79a6eb3""}"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,1,"[""Suez-Tunnel-P.01-UP-20-April-26"",""No Priority"","""",""1218"",""614"",""492"",""0"",""15-Sep-25"",""22-May-27"",""17-Sep-25"","""",""0.545"",""0.287"",""495750000"",""142280250"",""270183750""]"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,2,"[""Suez-Tunnel-P.01-UP-20-April-26"",""Suez-Tunnel - P.01 - UP-20-April-26"",""SUEZ TUNNEL INFRASTRUCTURE PROJECT"",""1218"",""614"",""492"",""-86"",""15-Sep-25"",""22-May-27"",""17-Sep-25"","""",""0.545"",""0.287"",""495750000"",""142280250"",""270183750""]"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,3,"[""Suez-Tunnel-P.01-UP-20-April-26"",""Suez-Tunnel - P.01 - UP-20-April-26.KD"",""Key Dates"",""9"",""614"",""492"",""-86"",""15-Sep-25"",""22-May-27"",""17-Sep-25"","""",""0"",""0"",""0"",""0"",""0""]"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,4,"[""Suez-Tunnel-P.01-UP-20-April-26"",""Suez-Tunnel - P.01 - UP-20-April-26.KD.MI"",""Milestone"",""6"",""614"",""492"",""-86"",""15-Sep-25"",""22-May-27"",""17-Sep-25"","""",""0"",""0"",""0"",""0"",""0""]"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,5,"[""Suez-Tunnel-P.01-UP-20-April-26"",""Suez-Tunnel - P.01 - UP-20-April-26.KD.MO"",""Mobilization"",""12"",""18"",""0"","""",""15-Sep-25"",""3-Oct-25"",""18-Sep-25"",""7-Oct-25"",""0"",""0"",""0"",""0"",""0""]"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,6,"[""Suez-Tunnel-P.01-UP-20-April-26"",""Suez-Tunnel - P.01 - UP-20-April-26.EN"",""Engineering"",""286"",""292"",""66"",""112"",""15-Sep-25"",""4-Jul-26"",""17-Sep-25"","""",""0"",""0"",""0"",""0"",""0""]"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,7,"[""Suez-Tunnel-P.01-UP-20-April-26"",""Suez-Tunnel - P.01 - UP-20-April-26.P"",""Procurement"",""119"",""520"",""286"",""76"",""15-Sep-25"",""17-Feb-27"",""17-Sep-25"","""",""0"",""0"",""0"",""0"",""0""]"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,8,"[""Suez-Tunnel-P.01-UP-20-April-26"",""Suez-Tunnel - P.01 - UP-20-April-26.CON"",""Construction"",""623"",""548"",""452"",""-52"",""20-Oct-25"",""13-Mar-27"",""17-Sep-25"","""",""0.545"",""0.287"",""495750000"",""142280250"",""270183750""]"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,9,"[""Suez-Tunnel-P.01-UP-20-April-26"",""Suez-Tunnel - P.01 - UP-20-April-26.CON.EW"",""Earth Works"",""46"",""102"",""8"",""-14"",""15-Oct-25"",""25-Jan-26"",""13-Oct-25"",""4-Jan-26"",""0.92"",""0.84"",""38450000"",""32298000"",""35374000""]"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,10,"[""Suez-Tunnel-P.01-UP-20-April-26"",""Suez-Tunnel - P.01 - UP-20-April-26.CON.PA"",""Portal A"",""132"",""418"",""330"",""-75"",""24-Nov-25"",""16-Jan-27"",""17-Sep-25"","""",""0.57"",""0.31"",""86300000"",""26753000"",""49191000""]"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,11,"[""Suez-Tunnel-P.01-UP-20-April-26"",""Suez-Tunnel - P.01 - UP-20-April-26.CON.PB"",""Portal B"",""128"",""424"",""342"",""-64"",""2-Dec-25"",""30-Jan-27"",""17-Sep-25"","""",""0.53"",""0.28"",""82900000"",""23212000"",""43937000""]"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,12,"[""Suez-Tunnel-P.01-UP-20-April-26"",""Suez-Tunnel - P.01 - UP-20-April-26.CON.TE"",""Tunnel Excavation"",""164"",""488"",""418"",""-92"",""13-Jan-26"",""16-May-27"",""17-Sep-25"","""",""0.49"",""0.22"",""148600000"",""32692000"",""72814000""]"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,13,"[""Suez-Tunnel-P.01-UP-20-April-26"",""Suez-Tunnel - P.01 - UP-20-April-26.CON.LI"",""Lining & Waterproofing"",""96"",""442"",""388"",""-70"",""4-Mar-26"",""20-May-27"",""17-Sep-25"","""",""0.38"",""0.19"",""95850000"",""18211500"",""36423000""]"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,14,"[""Suez-Tunnel-P.01-UP-20-April-26"",""Suez-Tunnel - P.01 - UP-20-April-26.CON.MEP"",""MEP & Ventilation Systems"",""57"",""365"",""338"",""34"",""3-May-26"",""3-May-27"",""17-Sep-25"","""",""0.21"",""0.09"",""43650000"",""3928500"",""9166500""]"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,15,"[""Suez-Tunnel-P.01-UP-20-April-26"",""Suez-Tunnel - P.01 - UP-20-April-26.CON.RD"",""Approach Roads"",""41"",""230"",""190"",""18"",""2-Jun-26"",""18-Jan-27"",""17-Sep-25"","""",""0.32"",""0.16"",""28950000"",""4632000"",""9264000""]"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,16,"[""Suez-Tunnel-P.01-UP-20-April-26"",""Suez-Tunnel - P.01 - UP-20-April-26.HO"",""Testing, Commissioning & Handover"",""124"",""578"",""492"",""-86"",""24-Nov-25"",""22-May-27"","""","""",""0"",""0"",""0"",""0"",""0""]"
2026-08-15.lossless-project-input-bundle.v1,tia/01-project_metadata_template.csv,02-delay_analysis/unified_tia_csv/01-project_metadata_template.csv,schema,0,"{""headers"":[""project_id"",""Project Name"",""Contract No"",""Employer"",""Contractor"",""Consultant"",""Baseline Name"",""Impacted Update Name"",""Data Date"",""Prepared By"",""Report Revision"",""Report Date"",""Delay Category"",""Primary Cause Family"",""Primary Claim Position""],""source_sha256"":""b70f4a6b188e55ea300b8fd2e1d8a29e6cfa97a71c10f0acfab62295fd4e7ff4""}"
2026-08-15.lossless-project-input-bundle.v1,tia/01-project_metadata_template.csv,02-delay_analysis/unified_tia_csv/01-project_metadata_template.csv,data,1,"[""Suez-Tunnel-P.01-UP-26-Jun-26"",""Suez-Tunnel"",""ST-01"",""Canal Infrastructure Authority"",""Nile National Construction JV"",""Delta PMO / Geotechnical Design Office"",""Suez-Tunnel Approved Baseline Rev.00"",""Suez-Tunnel-P.01-UP-26-Jun-26"",""5-Jun-26"",""Engineer Ahmed Labib"",""TIA-Rev.00"",""26-Jun-26"",""Steel / IFC / RFI / Payments"",""Employer steel supply / IFC redesign / RFI technical holds / payment delay"",""Employer-driven steel and design delays require TIA evidence with readiness, supply balance, and critical-path proof""]"
2026-08-15.lossless-project-input-bundle.v1,tia/01_project_metadata.csv,02-delay_analysis/unified_tia_csv/01_project_metadata.csv,schema,0,"{""headers"":[""project_id"",""project_key"",""project_name"",""contract_number"",""employer"",""contractor"",""consultant"",""baseline_schedule_name"",""baseline_data_date"",""impacted_update_name"",""impacted_data_date"",""analysis_data_date"",""prepared_by"",""report_revision"",""report_date"",""calendar_name"",""contract_time_unit"",""project_finish_milestone_id""],""source_sha256"":""ff5a803bb5732aeffe32cfe877c7c7451525777b4fd42bd12790509be0681ef7""}"
2026-08-15.lossless-project-input-bundle.v1,tia/02-master_activity_steel_analysis.csv,02-delay_analysis/unified_tia_csv/02-master_activity_steel_analysis.csv,schema,0,"{""headers"":[""project_id"",""Activity ID"",""Activity Name"",""Resource ID"",""Register Building / Zone Allocation"",""Drive Activity Dates"",""BL Start"",""BL Finish"",""Start"",""Finish"",""Allocation Date"",""Allocation Ref"",""Act. Start Status"",""Act. Finish Status"",""Original Duration"",""Actual Duration"",""Deviated Duration"",""Budgeted Units"",""Available units supplied by client vs Actual units of activities"",""Delayed duration in days due to steel un avilability in site"",""Remaining Units"",""Units % Complete"",""Budgeted Units / Time"",""Responsibility"",""Reason for Delay"",""Responsibility.1"",""Reason for Delay.1"",""Note"",""BL critical Path"",""BL Longest Path"",""Updated Critical Path"",""Updated Longest Path""],""source_sha256"":""98099bf1f48e3811a466b2e37a3f8cf9871f88db009b0a8a1a5050f1439e66d0""}"
2026-08-15.lossless-project-input-bundle.v1,tia/02-master_activity_steel_analysis.csv,02-delay_analysis/unified_tia_csv/02-master_activity_steel_analysis.csv,data,1,"[""Suez-Tunnel-P.01-UP-26-Jun-26"",""CON-ST-PE-RFT-1050"",""RFT for Portal raft reinforcement (Portal-East)"",""BIG.Q.Rft"",""Portal-East"",""Yes"",""13-Nov-25"",""21-Nov-25"",""17-Nov-25"",""17-Dec-25"",""26-Oct-25"",""ALLOC-ST-001"",""Start"",""Finished"",""8"",""30"",""22"",""130.7"",""65.4"",""21"",""0"",""1.0"",""16.34"",""Engineer"",""IFC/shop drawing conflict delayed release for execution"",""Engineer"",""IFC/shop drawing conflict delayed release for execution"",""Fake dataset for dashboard/TIA testing only"",""Yes"",""Yes"",""Yes"",""No""]"
2026-08-15.lossless-project-input-bundle.v1,tia/02-master_activity_steel_analysis.csv,02-delay_analysis/unified_tia_csv/02-master_activity_steel_analysis.csv,data,2,"[""Suez-Tunnel-P.01-UP-26-Jun-26"",""CON-ST-PW-RFT-1060"",""RFT for Cut-cover base slab RFT (Portal-West)"",""BIG.Q.Rft"",""Portal-West"",""Yes"",""27-Nov-25"",""5-Dec-25"",""21-Dec-25"",""20-Jan-26"",""9-Nov-25"",""ALLOC-ST-002"",""Start"",""Finished"",""8"",""30"",""22"",""225.5"",""155.9"",""41"",""0"",""1.0"",""28.19"",""Engineer"",""Free-issue reinforcement steel delivered late against planned need date"",""Engineer"",""Free-issue reinforcement steel delivered late against planned need date"",""Fake dataset for dashboard/TIA testing only"",""Yes"",""No"",""Yes"",""Yes""]"
2026-08-15.lossless-project-input-bundle.v1,tia/02-master_activity_steel_analysis.csv,02-delay_analysis/unified_tia_csv/02-master_activity_steel_analysis.csv,data,3,"[""Suez-Tunnel-P.01-UP-26-Jun-26"",""CON-ST-CC-RFT-1070"",""RFT for Vent shaft wall RFT (Cut-Cover)"",""BIG.Q.Rft"",""Cut-Cover"",""Yes"",""11-Dec-25"",""27-Dec-25"",""19-Dec-25"",""12-Jan-26"",""23-Nov-25"",""ALLOC-ST-003"",""Start"",""Finished"",""16"",""24"",""8"",""191.5"",""80.9"",""11"",""0"",""1.0"",""11.97"",""Engineer"",""Late payment certification constrained procurement recovery"",""Engineer"",""Late payment certification constrained procurement recovery"",""Fake dataset for dashboard/TIA testing only"",""No"",""No"",""No"",""No""]"
2026-08-15.lossless-project-input-bundle.v1,tia/02-master_activity_steel_analysis.csv,02-delay_analysis/unified_tia_csv/02-master_activity_steel_analysis.csv,data,4,"[""Suez-Tunnel-P.01-UP-26-Jun-26"",""CON-ST-VS-RFT-1080"",""RFT for Pump room slab RFT (Vent-Shaft)"",""BIG.Q.Rft"",""Vent-Shaft"",""Yes"",""25-Dec-25"",""2-Jan-26"",""29-Dec-25"",""28-Jan-26"",""7-Dec-25"",""ALLOC-ST-004"",""Start"",""Not Finished"",""8"",""30"",""22"",""136.6"",""77.5"",""24"",""33.2"",""0.76"",""17.07"",""Employer"",""IFC/shop drawing conflict delayed release for execution"",""Employer"",""IFC/shop drawing conflict delayed release for execution"",""Fake dataset for dashboard/TIA testing only"",""Yes"",""Yes"",""Yes"",""No""]"
2026-08-15.lossless-project-input-bundle.v1,tia/02-master_activity_steel_analysis.csv,02-delay_analysis/unified_tia_csv/02-master_activity_steel_analysis.csv,data,5,"[""Suez-Tunnel-P.01-UP-26-Jun-26"",""CON-ST-PR-RFT-1090"",""RFT for Tunnel approach retaining wall RFT (Pump-Room)"",""BIG.Q.Rft"",""Pump-Room"",""Yes"",""8-Jan-26"",""16-Jan-26"",""16-Jan-26"",""9-Feb-26"",""21-Dec-25"",""ALLOC-ST-005"",""Start"",""Not Finished"",""8"",""24"",""16"",""122.0"",""60.9"",""16"",""22.2"",""0.82"",""15.25"",""Engineer"",""Late payment certification constrained procurement recovery"",""Engineer"",""Late payment certification constrained procurement recovery"",""Fake dataset for dashboard/TIA testing only"",""No"",""No"",""No"",""No""]"
2026-08-15.lossless-project-input-bundle.v1,tia/02_source_file_register.csv,02-delay_analysis/unified_tia_csv/02_source_file_register.csv,schema,0,"{""headers"":[""project_id"",""source_id"",""source_role"",""source_file_name"",""source_relative_path"",""source_sha256"",""file_date"",""received_date"",""source_owner"",""source_status"",""notes""],""source_sha256"":""0b025c3a6a344483669bdd485b9074bf66695cf207406db92d2edc5566819cc5""}"
2026-08-15.lossless-project-input-bundle.v1,tia/03-employer_steel_supply_at_site.csv,02-delay_analysis/unified_tia_csv/03-employer_steel_supply_at_site.csv,schema,0,"{""headers"":[""project_id"",""Coding No."",""Supplier"",""Total Quantity"",""Date of delivery""],""source_sha256"":""5a96a55e8260ecd30167c438f5824d7cb8bad02383187122c898f66a5d3089c9""}"
2026-08-15.lossless-project-input-bundle.v1,tia/03-employer_steel_supply_at_site.csv,02-delay_analysis/unified_tia_csv/03-employer_steel_supply_at_site.csv,data,1,"[""Suez-Tunnel-P.01-UP-26-Jun-26"",""ST-MIR-STR-015-R00"",""Employer / Canal Infrastructure Authority"",""152.78"",""20-Oct-25""]"
2026-08-15.lossless-project-input-bundle.v1,tia/03-employer_steel_supply_at_site.csv,02-delay_analysis/unified_tia_csv/03-employer_steel_supply_at_site.csv,data,2,"[""Suez-Tunnel-P.01-UP-26-Jun-26"",""ST-MIR-STR-027-R00"",""Employer / Canal Infrastructure Authority"",""301.14"",""5-Dec-25""]"
2026-08-15.lossless-project-input-bundle.v1,tia/03-employer_steel_supply_at_site.csv,02-delay_analysis/unified_tia_csv/03-employer_steel_supply_at_site.csv,data,3,"[""Suez-Tunnel-P.01-UP-26-Jun-26"",""ST-MIR-STR-039-R00"",""Employer / Canal Infrastructure Authority"",""77.91"",""14-Feb-26""]"
2026-08-15.lossless-project-input-bundle.v1,tia/03-employer_steel_supply_at_site.csv,02-delay_analysis/unified_tia_csv/03-employer_steel_supply_at_site.csv,data,4,"[""Suez-Tunnel-P.01-UP-26-Jun-26"",""ST-MIR-STR-051-R00"",""Employer / Canal Infrastructure Authority"",""410.13"",""28-Mar-26""]"
2026-08-15.lossless-project-input-bundle.v1,tia/03-employer_steel_supply_at_site.csv,02-delay_analysis/unified_tia_csv/03-employer_steel_supply_at_site.csv,data,5,"[""Suez-Tunnel-P.01-UP-26-Jun-26"",""ST-MIR-STR-063-R00"",""Employer / Canal Infrastructure Authority"",""191.52"",""5-May-26""]"
2026-08-15.lossless-project-input-bundle.v1,tia/03-employer_steel_supply_at_site.csv,02-delay_analysis/unified_tia_csv/03-employer_steel_supply_at_site.csv,data,6,"[""Suez-Tunnel-P.01-UP-26-Jun-26"",""ST-MIR-STR-075-R00"",""Employer / Canal Infrastructure Authority"",""326.87"",""3-Jun-26""]"
2026-08-15.lossless-project-input-bundle.v1,tia/03_native_xer_pair_register.csv,02-delay_analysis/unified_tia_csv/03_native_xer_pair_register.csv,schema,0,"{""headers"":[""project_id"",""xer_pair_id"",""event_variant"",""baseline_source_id"",""impacted_source_id"",""data_date"",""baseline_schedule_name"",""impacted_update_name"",""baseline_project_finish"",""impacted_project_finish"",""parity_status"",""p6_operator"",""run_reference"",""notes""],""source_sha256"":""cc0614fd7bc5632138978328bada26d5663f51010fd6d48d34c68c31e1cfb483""}"
2026-08-15.lossless-project-input-bundle.v1,tia/04-p6_activity_export.csv,02-delay_analysis/unified_tia_csv/04-p6_activity_export.csv,schema,0,"{""headers"":[""project_id"",""Activity ID"",""Activity Name"",""WBS"",""Baseline Start"",""Baseline Finish"",""Start"",""Finish"",""Actual Start"",""Actual Finish"",""Remaining Duration"",""Total Float"",""Free Float"",""Critical"",""Longest Path"",""Predecessors"",""Successors"",""Remaining Units"",""Budgeted Units"",""Physical % Complete""],""source_sha256"":""55578bb96f7d55c901a27226ebe77cebaae3fad28982e991fad27622f05f2968""}"
2026-08-15.lossless-project-input-bundle.v1,tia/04-p6_activity_export.csv,02-delay_analysis/unified_tia_csv/04-p6_activity_export.csv,data,1,"[""Suez-Tunnel-P.01-UP-26-Jun-26"",""ST-MS-1000"",""Project Start Date"",""Suez-Tunnel - P.01 - UP-26-JUN-26.KD.MI"",""15-Sep-25"","""",""15-Sep-25"","""",""15-Sep-25"","""",""0"",""0"",""0"",""No"",""Yes"","""",""ST-MOB-1010"",""0.0"",""0"",""1.0""]"
2026-08-15.lossless-project-input-bundle.v1,tia/04-p6_activity_export.csv,02-delay_analysis/unified_tia_csv/04-p6_activity_export.csv,data,2,"[""Suez-Tunnel-P.01-UP-26-Jun-26"",""ST-MS-1040"",""Structural Works Finish Date"",""Suez-Tunnel - P.01 - UP-26-JUN-26.KD.MI"","""",""31-Dec-26"","""",""21-May-27"","""","""",""0"",""-118"",""0"",""Yes"",""No"","""",""ST-MS-1050"",""0.0"",""0"",""0.0""]"
2026-08-15.lossless-project-input-bundle.v1,tia/04-p6_activity_export.csv,02-delay_analysis/unified_tia_csv/04-p6_activity_export.csv,data,3,"[""Suez-Tunnel-P.01-UP-26-Jun-26"",""ST-MS-1050"",""Project Finish Date"",""Suez-Tunnel - P.01 - UP-26-JUN-26.KD.MI"","""",""30-Apr-27"","""",""18-Sep-27"","""","""",""0"",""-151"",""0"",""Yes"",""Yes"",""ST-HO-1000"","""",""0.0"",""0"",""0.0""]"
2026-08-15.lossless-project-input-bundle.v1,tia/04-p6_activity_export.csv,02-delay_analysis/unified_tia_csv/04-p6_activity_export.csv,data,4,"[""Suez-Tunnel-P.01-UP-26-Jun-26"",""CON-ST-PE-FORM-1040"",""Formwork readiness before Portal raft reinforcement (Portal-East)"",""Suez-Tunnel - P.01 - UP-26-JUN-26.CON.Portal.East"",""29-Oct-25"",""12-Nov-25"",""15-Nov-25"",""1-Dec-25"",""15-Nov-25"",""1-Dec-25"",""0"",""-43"",""5"",""Yes"",""No"","""",""CON-ST-PE-RFT-1050"",""0.0"",""0"",""1.0""]"
